video_id,penulis,tanggal,like_count,teks
qN3axfU1Geo,@angg1231,2025-06-11 11:31:43+00:00,0,"please, untuk orang orang yang deket sama orang yang namanya bahlul bahlul itu dan orang orang jajaran yang mendukung dia, jejelin video ini ke lobang hidung dia"
qN3axfU1Geo,@rematch_id,2025-06-11 11:31:22+00:00,0,"Padahal Dari SUMATRA sampai HALMAHERA sudah HANCUR karena Batubara, emas, perak, nikel, tembaga dan Hasilnya 0 Besar. Apakah Juga pemerintah ingin tambah hancurin Surga di TIMUR Indonesia ini."
qN3axfU1Geo,@cobacoba1566,2025-06-11 11:30:15+00:00,2,"Perhitungan anda cuma asumsi dan teori, tidak bisa hitung nilai perekonomian thn 2024 terus projeksi mundur begitu saja ke 1974. Ambil saja contoh DKI Jakarta thn 2024, apakah bisa ambil datanya utk projeksi mundur dengan sederhana utk menggambarkan perekonomiannya thn 1974. Thn 1974 apa sdh ada turis datang di Raja Ampat?  Perlu diingat juga ekowisata pertambahan nilainya lebih kecil dari industri pariwisata biasa spt di Bali yg bisa bangun infrastuktur lebih bebas. Dan jangan pikir ekowisata tidak rusak lingkungan juga, misal bangun dermaga laut, penginapan, suara bising dari kapal dan manusia dsb.  Raja Ampat memang hrs dilindungi, kalau perlu tidak usah ada ekowisata sekalipun. Dan kalau mau fair harusnya semua pertambangan di Indo dilarang karena semuanya merusak lingkungan. Bisa? Realitanya pertumbuhan ekonomi akan selalu merusak alam. Semakin cepat pertumbuhan ekonomi, akan semakin cepat alam itu rusak. Tapi kalau tidak maju, Indo akan terus diinjak2 Negara lain. Jadi gimana? Tidak semudah itu."
qN3axfU1Geo,@rhynorh1080,2025-06-11 11:29:30+00:00,0,"Ya Allah belum juga dapet kesempatan buat liat sendiri kaya apa raja ampat yang disebut surga bawah laut, malah udah di rusak"
qN3axfU1Geo,@titohidayat1063,2025-06-11 11:27:16+00:00,0,"Baru yang di Raja Ampat itu, belum tambang yang lainnya. Ya tuhanku, pemerintahku terlalu dzolim, merusak alam, dan hasil dari tambangnya ga tau ke mana semua, karena lucunya pembangunan masih lambat di beberapa daerah yang punya hasil bumi yang besar."
qN3axfU1Geo,@amanasichannel5916,2025-06-11 11:26:23+00:00,0,"446 T tp untuk rakyat. Trs para tikus2 dzolim itu dpt apa? Ya mending mereka rusak alam dan mereka bs meraup cuan dg rakusnya, daripada didistribusikan untuk kesejahteraan masyarakat."
qN3axfU1Geo,@fufufafa-u9v,2025-06-11 11:25:47+00:00,0,sesama nyari duit modal bacot wkwkkw sesama mainin netizen yg bgo dan ga melawan
qN3axfU1Geo,@MbdhwjJdksj,2025-06-11 11:24:49+00:00,0,"Kya kagak ada bedanya pemerintah sama organisasi kriminal/mafia, kagak peduli mau rusak, mau hancur mau mati,yng penting cuan bosss"
qN3axfU1Geo,@brodomasmu3938,2025-06-11 11:23:30+00:00,0,"Yah beginilah, kelihatannya ditarik, ternyata cuma “gombal mukio” untuk tambang para bangsat. Tidak bisa dipertahankan untuk SDA yg memang tidak bisa diproteksi dan tidak ditambang. Tuh tembak dan ambil duit koruptor dari jaman 70-an sampai sekarang (masih juga ada korupsi) tidak usah sidang2 pejabat dan krn berbintang, ngapain bingung anaknya koruptor? Entangled siapa yg goblok, yg disiksa satu negara, semua rusak bumi pertiwi. Mau bandingkan segerombol keluarga koruptor tuh koruptor vs rakyat yg “dijajah”? Tetap saja tidak imbang, apalagi SDA. Lihat tuh lapindo!!! Belum tambang batu bara yg meruncing ke bawah tanah, tidak ada yg namanya tim penjaga SDA dari air, darat, laut sehingga rusak. Amerika saja ada yg menangani mancing dan berburu. Memang sengaja pura2 goblok untuk dikorupsi kalo tidak tidak ada peraturan dan rakyat juga brutal. Pejabat dari masa lampsu korupsi hingga sekarang, semua orang pasti bayar koruptor kalau tidak dipersulit. “Uang rokok” “uang lelah” macam2 dari para pengusaha, bahkan orang asing pun tahu. Kalo di Indonesia semua bisa “disogok”. Sampai sekarang juga tidak tobat2. 😢"
qN3axfU1Geo,@Fahmifmaulana,2025-06-11 11:23:15+00:00,0,"""surga"" dunia aja mereka rusak juga, ga heran ya kemaren2 infrastruktur di Pupua dibenerin, dibikinin jalan, eh ga taunya ada maksudnya🤮"
qN3axfU1Geo,@Ridwan_Arifin,2025-06-11 11:23:02+00:00,0,Warga sipil proletar miskin melarat dibodohin terus kaum elit pejabat borjuis makmur lihat klw udah pensiun hidup mewah mewah...
qN3axfU1Geo,@ianzz_z,2025-06-11 11:21:49+00:00,0,"Hahahah ini pukulan telak untuk pemerintah yg suka berlindung atau memakai segala jenis kungfu untuk membela kebijakan bodohnya dengan bg ferr yg udah mewakili suara rakyat yg melawan dgn keilmuannya, makasih bgtt bg ferr selalu bersuara selama iniii 👍💪"
qN3axfU1Geo,@nurhadi8305,2025-06-11 11:18:05+00:00,296,"Belanda kaya bukan dari tambang bos ,tapi rempah dan hasil kebun dari Indonesia.
Sejak kapan Tambang bisa mensejahterakan penduduk setempat, hanya mensejahterakan cukong dan pejabat rakus"
qN3axfU1Geo,@EzraSihombing,2025-06-11 11:17:32+00:00,0,"Berikut rangkuman dari AI:

1. 00:00–00:30 – Pembukaan & Fakta Utama
   Video dimulai dengan menyebut bahwa kegiatan tambang nikel di Raja Ampat telah menyebabkan kerugian ekonomi mencapai Rp 446 triliun.
2. 00:30–01:30 – Lokasi dan Ancaman Lingkungan
   Dijelaskan bahwa tambang berada di kawasan geopark dan terumbu karang, mengancam ekosistem laut yang kaya keanekaragaman, termasuk 75% spesies karang dunia
3. 01:30–02:30 – Tindakan Pemerintah
   Pemerintah mencabut izin usaha pertambangan (IUP) untuk 4 dari 5 operator tambang di pulau-pulau kecil di Raja Ampat, setelah evaluasi dan tekanan publik 
4. 02:30–03:30 – Kasus PT Gag Nikel
   Satu perusahaan, PT Gag Nikel, masih diperbolehkan beroperasi karena berada di luar kawasan geopark, namun tetap dipantau secara ketat oleh pemerintah
5. 03:30–04:30 – Dampak Tambang
   Disebutkan bahwa lebih dari 500 hektar hutan dan vegetasi telah dibuka, menimbulkan sedimentasi, erosi, dan kerusakan ekosistem pesisir dan laut 
6. 04:30–05:00 – Reaksi Masyarakat & LSM
   Aksi protes oleh Greenpeace Indonesia dan Papuan Youth menyoroti kerusakan lingkungan dan mendesak penghentian semua izin pertambangan 
7. 05:00–05:30 – Kesimpulan & Seruan Perlindungan
   Video berakhir dengan peringatan bahwa biaya pemulihan lingkungan bisa lebih tinggi dari keuntungan tambang, dan menyerukan pelestarian Raja Ampat sebagai ""surga dunia"" 

🔍 Ringkasan Tambahan dari Sumber Terkini

* AP News dan Reuters mengonfirmasi: izin untuk 4 perusahaan tambang dicabut hari ini (10 Juni 2025), sedangkan PT Gag Nikel tetap beroperasi tapi diawasi ketat
* Greenpeace menyatakan kerusakan mencakup lebih dari 500 hektar hutan dan terumbu karang di pulau-pulau kecil di sekitar Raja Ampat
* Pakar dari Tempo menyebut biaya restorasi ekosistem bisa lebih tinggi daripada keuntungan tambang"
qN3axfU1Geo,@gehinnom-x3k,2025-06-11 11:15:28+00:00,0,jeleknya tambang yg untung cuma perusaan dan pemilik tambang dan pemerintah paling cuma dapat pajak dgn pedenya pemerintah mendukung itu pura2 bodoh apa emang bodoh beneran
qN3axfU1Geo,@konohamaru77,2025-06-11 11:14:47+00:00,0,"para bangsat ini enak. rusak dulu dan keruk terus sampe habis dan memperkaya diri trus keluar negeri biarkan masyarakat menderita ampe negaranya bangkrut. dan jikalau negara ini suatu saat sukses dan berhasil, anak anak atau mereka sendiri bakal kembali dan coba masuk ke sistem buat MEMBANGSAT lagi."
qN3axfU1Geo,@Arianto-q9u,2025-06-11 11:14:38+00:00,0,"Semua saudara-saudaraku di timur Indonesia selamatkan tanah air bangsa kita dari orang orang serakah pejabat kita, orang orang itu jelas menghianati dan perusak bangsa kita. Jauhkan mereka tanah Papua usir mereka haram mereka ijak tanah air kita. Mereka itu orang orang biadab serakah untuk diri sendiri, nggak melihat masa depan untuk generasi pewaris bangsa tanah air ini."
qN3axfU1Geo,@DarkBlqze77777,2025-06-11 11:14:33+00:00,0,"Mereka sepertinya tau risk plus untung rugi nya berapa2 pas buka tambang.. walau lebih byk rugi nya.. tapi bukan itu tujuan nya, tujuan nya yh buat masyarakat lebih sengsara aje.. kek bentuk perlawanan dri kaum2 Bangsa Republic of Rat/ Tikus 🐭
Gk suka mereka org2 indo bahagia.. 

And, i bet ntah beberapa tahun lagi kek ad firasat bakal ada Coup d'tat di indo.. 
Ntah napa kek ad firasat aje itu.. ntah tahun depan, 2 tahun kedepan nya or 3 tahun kedepan nya i dunno.. 
Or worse, seperti yg di firasatin org2 bikin #2030IndoBubar 😅🗿
Ituuu kalo indo gini gini terus makin parah/ anjlok.."
qN3axfU1Geo,@MRxKnockShow,2025-06-11 11:13:46+00:00,0,"Hentikan segala jenis penambangan,biarkan yang di dalam perut bumi tetap di dalam bumi"
qN3axfU1Geo,@taromasennang3814,2025-06-11 11:13:35+00:00,0,"Pemerintah bisa gini gak?
Jangan cuman ngerusak aja, cuman buat kebijakan bodoh aja"
qN3axfU1Geo,@farhmez,2025-06-11 11:12:50+00:00,0,"Plus harga nikel kita diikat oleh cina, risknya sangat tinggi jika sewaktu harga beli jatuh atau cina stop menggunakan nikel"
qN3axfU1Geo,@tifacirsa7914,2025-06-11 11:12:26+00:00,0,"SAYA SUKU JAWA, BUKAN SUKU PAPUA TAPI CINTA PAPUA & AKAN IKUT JAGA PAPUA TERUTAMA RAJA AMPAT TETAP LESTARI - ALAMI!!!"
qN3axfU1Geo,@huin5neugdae,2025-06-11 11:11:53+00:00,43,Bayangin nanti bakal ada berita internasional memberitakan bahwa ada bule yang kulitnya gatal-gatal setelah berenang di perairan pulau Raja Ampat karena air yang terkontaminasi akibat tambang 
qN3axfU1Geo,@ricotriwahyu,2025-06-11 11:11:40+00:00,0,"Pls stop kalau kalian berdoa ada kata ""ampunila dosa para pemimpin kami"""
qN3axfU1Geo,@lipachoisuhnaka1706,2025-06-11 11:09:59+00:00,0,"KAM TRA BOLEH DIAM SAJA WEE, KAM HARUS SADAR KALAU TEMPAT ITU YANG BISA MENJAGA KITONG SEMUA, MEMANG TERDAPAT HASIL ALAM YANG LUAR BIASA!! DARI SEGI UNTUNG²AN MEMANG MENGUNTUNGKAN TAPI DARI SEGI EKOSISTEM TEMPAT YANG HIJAU ITU MEMILIKI HUTAN HUJAN TROPIS YANG LUAS DAN DIJULUKI “PARU-PARU DUNIA” KARENA PERANNYA DALAM MENGHASILKAN OKSIGEN DAN MENYERAP KARBON DIOKSIDA. NEGARA INI BERUNTUNG MEMILIKI SALAH SATU PARU-PARUNYA, TAPI KENAPA MAU DIRUSAK PARU-PARU ITU?
KESEJAHTERAAN SIAPA YANG MEREKA CARI? UNTUK SIAPA KESEJAHTERAAN ITU? KEADILAN MANA YANG DI BERI? KITONG TINGGAL BUKAN DI TEMPAT YANG KOSONG, TEMPAT INI MENGHIDUPKAN SEMUA MAKHLUK YANG ADA DI SINI. KOSONG BUKAN BERARTI TIDAK ADA KITONG. KAM DI LUAR SANA JUGA BUTUH HIDUP DARI KITONG PU TEMPAT!!!"
qN3axfU1Geo,@Okinawa173,2025-06-11 11:09:35+00:00,0,Banyak pejabat yang di dikte oleh oligarki atas dasar balas Budi mungkin
qN3axfU1Geo,@lipachoisuhnaka1706,2025-06-11 11:09:19+00:00,0,"KAM TRA BOLEH DIAM SAJA WEE, KAM HARUS SADAR KALAU TEMPAT ITU YANG BISA MENJAGA KITONG SEMUA, MEMANG TERDAPAT HASIL ALAM YANG LUAR BIASA!! DARI SEGI UNTUNG²AN MEMANG MENGUNTUNGKAN TAPI DARI SEGI EKOSISTEM TEMPAT YANG HIJAU ITU MEMILIKI HUTAN HUJAN TROPIS YANG LUAS DAN DIJULUKI “PARU-PARU DUNIA” KARENA PERANNYA DALAM MENGHASILKAN OKSIGEN DAN MENYERAP KARBON DIOKSIDA. NEGARA INI BERUNTUNG MEMILIKI SALAH SATU PARU-PARUNYA, TAPI KENAPA MAU DIRUSAK PARU-PARU ITU?
KESEJAHTERAAN SIAPA YANG MEREKA CARI? UNTUK SIAPA KESEJAHTERAAN ITU? KEADILAN MANA YANG DI BERI? KITONG TINGGAL BUKAN DI TEMPAT YANG KOSONG, TEMPAT INI MENGHIDUPKAN SEMUA MAKHLUK YANG ADA DI SINI. KOSONG BUKAN BERARTI TIDAK ADA KITONG. SUDAH ADA IJIN? WAJAR? BICARA TIPU DISITU!! DONG DAPAT UANG, BARU MASYARAKAT DAPAT APA? TEMPATNYA HABIS, SEDANGKAN DORANG² ITU MAKIN SEJAHTERAH"
qN3axfU1Geo,@ArdiTernate,2025-06-11 11:08:59+00:00,0,"42 kilo dekat itu, apalagi kalau limbahnya di buang ke laut, karna sangat cepat limbahnya di bawa arus air laut, 15THN suda Bisa rusak lingkungan dan ekosistem laut"
qN3axfU1Geo,@SaniProperty-sz3sp,2025-06-11 11:08:07+00:00,0,"Pemerintahan kita di akui atau tidak terlalu normatif dalam Setiap pengambilan kebijakan.

Soal cukai dan rokok, sebegitu malesnya cari solusi dan tata laksana yg elegan, sehingga rencana kebijakan nya malah bikin ketawa ngakak.

Ini lagi soal Raja ampat, Begitu normatif nya pemerintah dan regulator kebijakan kita.

Kacau dan sangat sederhana sekali logika berfikir pengambilan kebijakan nya.

Kenapa kagak mau mikir yg visioner gitu loh bapak dan ibu yg terhormat Pejabat negara kita.

Cari gampang nya banget keliatan nya, padahal jelas orang orang di atas Pejabat kita itu pinter semua, tapi kok kyk kagak pernah berfikir"
qN3axfU1Geo,@armannasution4245,2025-06-11 11:06:39+00:00,0,"Rusak aja terus negeri ini wahai koruptor, kekayaan bukan utk rakyat tapi hanya utk pejabat, pemilik usaha, dan oknum aparat"
qN3axfU1Geo,@firstfist185,2025-06-11 11:06:12+00:00,0,Gubernur? Manut manut Presiden? Rusak rusak
qN3axfU1Geo,@daffydaffy8340,2025-06-11 11:06:02+00:00,0,Hancur sudah Indonesia. Penuh tipu muslihat bagaimana caranya untuk menjual negara.
qN3axfU1Geo,@2046_Messages,2025-06-11 10:59:16+00:00,127,"Logika aja nih. Punya tempat bagus, potensi gede, udah terkenal di kancah internasional. Tinggal dijaga, dirawat, udah pasti investasi jangka panjang.

Malah milih duit cepet, tambang, eksploitasi alam. Alamnya jadi rusak, gada yang bisa dilakuin lagi. Dikira ekosistem terbentuk cuman 1-2 tahun aja jadi.

Dasar rakus!"
qN3axfU1Geo,@GondrongImut-c8e,2025-06-11 10:56:13+00:00,0,"Hancur kan budaya nya, hancurkan sumber alamnya. Maka negara itu juga hancur. Itulah tujuan elite global. Dan Gobloknya pemerintah itu gak paham."
qN3axfU1Geo,@INDONESIAN_COLONIZERS,2025-06-11 10:54:49+00:00,0,Free papua brsatulah klian melawan indo penjajah
qN3axfU1Geo,@ahmadramadhan3006,2025-06-11 10:54:49+00:00,0,"pas baru pertama kali gwa denger berita ada pertambangan nikel di raja ampat, gwa sampe ga berani atau ga tega buat baca atau liat berita tentang  ini karna ga masuk akal,sedih,kecewa,dan makin hilang harapan tinggal di indo.
dan baru ini gwa liat pembahasan tentang pertambangan di raja ampat di chanel bang feri semoga aja setelah bang feri bahas ini pertambangan nikel nya di tutup atau di stop dan di kembalikan sebagai mana awal nya kondisi di raja ampat semoga cepat selesai masalah ini,buat gwa yang jarang/ga pernah komen ini masalah serius tolong buat temen""bantu doa dan dukung hak""warga raja ampat/papua mereka saudara kita😢🙏🙏💪💪💪"
qN3axfU1Geo,@ryanastronout699,2025-06-11 10:51:50+00:00,0,"Belajarlah dari nauru, ketika tambang di ekspolitasi besar² an sekarang alam nya rusak hanya karena keserakahan sesaat mewariskan masalah hingga berabad²"
qN3axfU1Geo,@jefriherman216,2025-06-11 10:51:06+00:00,0,"Patutlah opm berontak 
Karna hsil alam mereka di kuras habis sedangkan mereka dpat cuma limbah hasil tambang dan kerusakan hutan mereka,
Semangat lah opm semoga smpe tujuan kalian untuk merdeka 
Gak guna juga jika trus bersama negara ini,
Bikin sakit hati dan menderita jika trus bersama"
qN3axfU1Geo,@sampaihajisiregar9559,2025-06-11 10:50:46+00:00,0,Bisa jadi kebanyakan elit dan oligarki adalah orang irang gagal menjadi pengusaha alias bangkrut. Tetapi karena dia posisi penguasa dan menyuap hakim maka uang rakyat dari pajak dan ekonomi hanya dinikmati oleh mereka merasa menguasai merasa milik sendiri dan itulah terus mereka dengan membuat propaganda terlihat dermawan terlihat peduli padahal hal tersebut buat melanggengkan kekuasaan yg tak bermanfaat buat rakyat. Habis sia sia uang negara makanya pendidikan dan pembinaan agama sangatlah relevan sehingga muncul keteladanan dari diri seorang pemimpin bangsa. Semoga bapak Prabowo sehat selalu dan panjang umur didekatkan dengan orang orang yang punya perjalanan hidup yang ingin memperbaiki bangsa. Aamiiin...ya rabbal 'alamin...
qN3axfU1Geo,@kunantoariwibowo7957,2025-06-11 10:50:36+00:00,0,Pemerintah mengakami degradasi di mulai dari gorong gorong dan di lanjutkan oleh omon omon
qN3axfU1Geo,@yohanespurwanto8274,2025-06-11 10:50:01+00:00,0,"pertanyaannya
1. siapa yang memberi ijin ?
2. siapa yang mengeluarkan ijin ?
ya memang kerusakan lingkungan tetap harus menjadi porsi utama untuk penolakan
namun tidak boleh mengaburkan yang memberi ijin & mengeluarkan ijn

salam NKRI"
qN3axfU1Geo,@NurjuandaWahyu,2025-06-11 10:48:58+00:00,0,"saya sudah muak dengan pemerintah ini, ada aja langkah yang ga masuk ke otak nya, serius hancur kali udah"
qN3axfU1Geo,@M_Jono,2025-06-11 10:47:08+00:00,0,"investor dan pengusaha disini adalah korban sebenarnya dari korupnya dan ketidak becusan pemerintah ,  bayangkan anda sudah mengeluarkan triliunan untuk survey , dokumen2, ijin , investasi dan pembangunan fasilitas. 
ijin sudah dikeluarkan oleh pemerintah lalu tiba2 distop , bayangkan reputasi negara dalam menarik investor asing , hancur sehancur2nya. 
Pemerintah harus digugat dan mengganti rugi investor"
qN3axfU1Geo,@SUKMAwijayaTegalpapak,2025-06-11 10:46:12+00:00,0,"Bahasanya sudah halus itu bang feryy wahay pemerintah... 
Coba lu kalo yang bicara  bro timoty ronald, apa ngga di goblok goblokin tuh BHLIL dan pihak pendukung pengrusakan raja ampat. . . . RAJA AMPAT  WISATA ALAM YANG MENDUNIA MALAH MAU DI RUSAK OLEH PENGUASANYA SENDIRI.. 
IYA TAU PEMERINTAH RAKUS HARTA DAN KEKUASAAN TAPI YA JANGAN MENYAKITI NEGARA SENDIRI LAH."
qN3axfU1Geo,@SyafiqohChannel,2025-06-11 10:45:48+00:00,0,"Tolong pemerintah hrs buka mata selebar2nya, bikin kebijakan yang berpihak pada rakyat secara luas"
qN3axfU1Geo,@evankurniawan6153,2025-06-11 10:45:14+00:00,0,Negara yg pejabatnya ga sanggup pake otak y emang spt ini paling gampang cari cuan dgn jual sda paling gampang keruk jual buminya di rusak sendiri
qN3axfU1Geo,@grubug8672,2025-06-11 10:44:45+00:00,0,"Selamat hancur indonesiaku...
Negeriku..
Bangsa ku...
Sedih aku  denger ini
Bahlil adalah salah satu org yg bertanggung jwb."
qN3axfU1Geo,@arhamhasan-h9h,2025-06-11 10:39:21+00:00,0,"bravo negeri ku, menyala pejabatku 🔥 hancur hancur hancur, beneran emang harus di rombak tu isi dalem pemerintahan 😌"
qN3axfU1Geo,@Damahos,2025-06-11 10:37:10+00:00,0,Mau liat orang protes malah kuliah umum 😅
qN3axfU1Geo,@riomartin4924,2025-06-11 10:37:07+00:00,0,"Bang nilai investasi PT Gag jg gk dikit, blm BEP"
qN3axfU1Geo,@waluyoagung20,2025-06-11 10:37:07+00:00,0,"Gua juga udh muak lihat pejabat negara ini, harusnya rakyat kompak bersatu melawan pemerintah yg sdah ga beres, korupsi dan mafia"
qN3axfU1Geo,@sugengsantoso9552,2025-06-11 10:35:00+00:00,0,Di hentikan sementara bro 😩😩 Mulyono+ Dewi Iriana bikin kerusakan
qN3axfU1Geo,@akhbarsabililah362,2025-06-11 10:33:36+00:00,0,Ingat ada wacana reklamasi di wilayah raja ampat
qN3axfU1Geo,@FauzanFadhilah-r8p,2025-06-11 10:33:09+00:00,0,"Sampai sini saya baru paham kenapa Sukarno bilang ""perjuanga ku ringan karna melawan penjajah,perjuangan kalian akan lebih berat melawan bangsa sendiri"" .... 

Tapi seandainya M.Hatta presiden tidak akan bicara demikian. Karna beliau sudah mempersiapkan konsep negara jauh lebih baik dari sekarang ..."
qN3axfU1Geo,@oudenn1234,2025-06-11 10:32:57+00:00,1,"kebiasaan dri dlu Govs suka banget barang recehan,nanti Nikel ada subtitusinya hancur harganya baru deh mampus wkwkw"
qN3axfU1Geo,@SavernusGames,2025-06-11 10:31:57+00:00,0,dari perhitungan udah jelas pemerintah dan pejabat lebih milih opsi tambang nikel tetep ada dan menghancurkan raja ampat supaya uangnya di monopoli segelintir orang.. bukan seperti opsi perhitungan pertama yang bisa di pakai untuk kemajuanh daerah sendiri. ya ngapain di kasih ke orang di raja ampat supaya mereka makmur kalau bisa kami monopoli untuk kemakmuran kelompok kami
qN3axfU1Geo,@nature_ho,2025-06-11 10:31:42+00:00,0,Keren bgt ya proses hilirisasi pemerintah....bikin buncit dan pastinya mendukung bagi org/pejabat yg rakusssss
